 1.00588707e-05  9.00031601e-01  1.00588707e-05  8.89586910e-01  1.00588707e-05  8.89261132e-01 
 1.01021319e-05  9.00031737e-01  1.01021319e-05  8.89572139e-01  1.01021319e-05  8.89507647e-01 
 1.01726814e-05  9.00031958e-01  1.01726814e-05  8.89611212e-01  1.01726814e-05  8.89437329e-01 
 1.03137804e-05  9.00032401e-01  1.03137804e-05  8.89638440e-01  1.03137804e-05  8.89529418e-01 
 1.05959782e-05  9.00033288e-01  1.05959782e-05  8.89739056e-01  1.05959782e-05  8.89579133e-01 
 1.10959782e-05  9.00034859e-01  1.10959782e-05  8.89876578e-01  1.10959782e-05  8.89761728e-01 
 1.15959782e-05  9.00036430e-01  1.15959782e-05  8.90043834e-01  1.15959782e-05  8.89887462e-01 
 1.20959782e-05  9.00038000e-01  1.20959782e-05  8.90182496e-01  1.20959782e-05  8.90064297e-01 
 1.25959782e-05  9.00039571e-01  1.25959782e-05  8.90350215e-01  1.25959782e-05  8.90196750e-01 
 1.30959782e-05  9.00041142e-01  1.30959782e-05  8.90489690e-01  1.30959782e-05  8.90368754e-01 
 1.35959782e-05  9.00042713e-01  1.35959782e-05  8.90657700e-01  1.35959782e-05  8.90506605e-01 
 1.40529891e-05  9.00044148e-01  1.40529891e-05  8.90784507e-01  1.40529891e-05  8.90661252e-01 
 1.45100000e-05  9.00045584e-01  1.45100000e-05  8.90939406e-01  1.45100000e-05  8.90790400e-01 
 1.45110000e-05  9.00045587e-01  1.45110000e-05  8.90933357e-01  1.45110000e-05  8.90789894e-01 
 1.45130000e-05  9.00045593e-01  1.45130000e-05  8.90933255e-01  1.45130000e-05  8.90790975e-01 
 1.45134965e-05  9.00045595e-01  1.45134965e-05  8.90933927e-01  1.45134965e-05  8.90791371e-01 
 1.45143655e-05  9.00045598e-01  1.45143655e-05  8.90933829e-01  1.45143655e-05  8.90791824e-01 
 1.45153275e-05  9.00045601e-01  1.45153275e-05  8.90935624e-01  1.45153275e-05  8.90792695e-01 
 1.45172515e-05  9.00045607e-01  1.45172515e-05  8.90937129e-01  1.45172515e-05  8.90793544e-01 
 1.45200000e-05  9.00045615e-01  1.45200000e-05  8.90937941e-01  1.45200000e-05  8.90794882e-01 
 1.45203848e-05  9.00045617e-01  1.45203848e-05  8.90938063e-01  1.45203848e-05  8.90795118e-01 
 1.45211544e-05  9.00045619e-01  1.45211544e-05  8.90938312e-01  1.45211544e-05  8.90795576e-01 
 1.45226937e-05  9.00045624e-01  1.45226937e-05  8.90938792e-01  1.45226937e-05  8.90796468e-01 
 1.45257721e-05  9.00045633e-01  1.45257721e-05  8.90939739e-01  1.45257721e-05  8.90798226e-01 
 1.45319291e-05  9.00045653e-01  1.45319291e-05  8.90941629e-01  1.45319291e-05  8.90801575e-01 
 1.45442430e-05  9.00045691e-01  1.45442430e-05  8.90945403e-01  1.45442430e-05  8.90807379e-01 
 1.45688707e-05  9.00045769e-01  1.45688707e-05  8.90952971e-01  1.45688707e-05  8.90816456e-01 
 1.46181263e-05  9.00045924e-01  1.46181263e-05  8.90968150e-01  1.46181263e-05  8.90831708e-01 
 1.47166374e-05  9.00046233e-01  1.47166374e-05  8.90998521e-01  1.47166374e-05  8.90862003e-01 
 1.48633187e-05  9.00046694e-01  1.48633187e-05  8.91043749e-01  1.48633187e-05  8.90907283e-01 
 1.50100000e-05  9.00047155e-01  1.50100000e-05  8.91088993e-01  1.50100000e-05  8.90952472e-01 
 1.50110000e-05  9.00047158e-01  1.50110000e-05  8.91089301e-01  1.50110000e-05  8.90952783e-01 
 1.50130000e-05  9.00047164e-01  1.50130000e-05  8.91089918e-01  1.50130000e-05  8.90953403e-01 
 1.50134965e-05  9.00047166e-01  1.50134965e-05  8.91090071e-01  1.50134965e-05  8.90953557e-01 
 1.50143655e-05  9.00047168e-01  1.50143655e-05  8.91090339e-01  1.50143655e-05  8.90953827e-01 
 1.50153275e-05  9.00047171e-01  1.50153275e-05  8.91090667e-01  1.50153275e-05  8.90954110e-01 
 1.50172515e-05  9.00047177e-01  1.50172515e-05  8.91091300e-01  1.50172515e-05  8.90954691e-01 
 1.50200000e-05  9.00047186e-01  1.50200000e-05  8.91092132e-01  1.50200000e-05  8.90955569e-01 
 1.50203848e-05  9.00047187e-01  1.50203848e-05  8.91092253e-01  1.50203848e-05  8.90955690e-01 
 1.50211544e-05  9.00047190e-01  1.50211544e-05  8.91092493e-01  1.50211544e-05  8.90955931e-01 
 1.50226937e-05  9.00047194e-01  1.50226937e-05  8.91092968e-01  1.50226937e-05  8.90956408e-01 
 1.50257721e-05  9.00047204e-01  1.50257721e-05  8.91093918e-01  1.50257721e-05  8.90957334e-01 
 1.50319291e-05  9.00047223e-01  1.50319291e-05  8.91095817e-01  1.50319291e-05  8.90959046e-01 
 1.50442430e-05  9.00047262e-01  1.50442430e-05  8.91099616e-01  1.50442430e-05  8.90961901e-01 
 1.50688707e-05  9.00047340e-01  1.50688707e-05  8.91107213e-01  1.50688707e-05  8.90965783e-01 
 1.51181263e-05  9.00047494e-01  1.51181263e-05  8.91122409e-01  1.51181263e-05  8.90969374e-01 
 1.52166374e-05  9.00047804e-01  1.52166374e-05  8.91152805e-01  1.52166374e-05  8.90970820e-01 
 1.54136596e-05  9.00048423e-01  1.54136596e-05  8.91213612e-01  1.54136596e-05  8.90970564e-01 
 1.58077041e-05  9.00049661e-01  1.58077041e-05  8.91335277e-01  1.58077041e-05  8.90970586e-01 
 1.63077041e-05  9.00051231e-01  1.63077041e-05  8.91489747e-01  1.63077041e-05  8.90971075e-01 
 1.68077041e-05  9.00052802e-01  1.68077041e-05  8.91644301e-01  1.68077041e-05  8.90972217e-01 
 1.73077041e-05  9.00054373e-01  1.73077041e-05  8.91798924e-01  1.73077041e-05  8.90973923e-01 
 1.78077041e-05  9.00055943e-01  1.78077041e-05  8.91953606e-01  1.78077041e-05  8.90976249e-01 
 1.83077041e-05  9.00057514e-01  1.83077041e-05  8.92108334e-01  1.83077041e-05  8.90979148e-01 
 1.88077041e-05  9.00059085e-01  1.88077041e-05  8.92263103e-01  1.88077041e-05  8.90982644e-01 
 1.93077041e-05  9.00060655e-01  1.93077041e-05  8.92417903e-01  1.93077041e-05  8.90986714e-01 
 1.96538520e-05  9.00061743e-01  1.96538520e-05  8.92525087e-01  1.96538520e-05  8.90989874e-01 
 2.00000000e-05  9.00062830e-01  2.00000000e-05  8.92632282e-01  2.00000000e-05  8.90993306e-01 
 2.00010000e-05  9.00062833e-01  2.00010000e-05  8.92632592e-01  2.00010000e-05  8.90993316e-01 
 2.00030000e-05  9.00062840e-01  2.00030000e-05  8.92633211e-01  2.00030000e-05  8.90993337e-01 
 2.00034965e-05  9.00062841e-01  2.00034965e-05  8.92633365e-01  2.00034965e-05  8.90993342e-01 
 2.00043655e-05  9.00062844e-01  2.00043655e-05  8.92633634e-01  2.00043655e-05  8.90993351e-01 
 2.00053275e-05  9.00062847e-01  2.00053275e-05  8.91387025e-01  2.00053275e-05  8.91013271e-01 
 2.00072515e-05  9.00062853e-01  2.00072515e-05  8.91397712e-01  2.00072515e-05  8.91004960e-01 
 2.00100000e-05  9.00062862e-01  2.00100000e-05  8.91903952e-01  2.00100000e-05  8.91007444e-01 
 2.00103848e-05  9.00062863e-01  2.00103848e-05  8.91844109e-01  2.00103848e-05  8.90991503e-01 
 2.00111544e-05  9.00062865e-01  2.00111544e-05  8.91883903e-01  2.00111544e-05  8.90983147e-01 
 2.00126937e-05  9.00062870e-01  2.00126937e-05  8.92014357e-01  2.00126937e-05  8.90984586e-01 
 2.00157721e-05  9.00062880e-01  2.00157721e-05  8.92175693e-01  2.00157721e-05  8.91005483e-01 
 2.00219291e-05  9.00062899e-01  2.00219291e-05  8.92417851e-01  2.00219291e-05  8.91149916e-01 
 2.00342430e-05  9.00062938e-01  2.00342430e-05  8.92592549e-01  2.00342430e-05  8.91602662e-01 
 2.00588707e-05  9.00063015e-01  2.00588707e-05  8.92669836e-01  2.00588707e-05  8.92329111e-01 
 2.00938475e-05  9.00063125e-01  2.00938475e-05  8.92651810e-01  2.00938475e-05  8.92572812e-01 
 2.01544193e-05  9.00063315e-01  2.01544193e-05  8.92687714e-01  2.01544193e-05  8.92524954e-01 
 2.02755628e-05  9.00063696e-01  2.02755628e-05  8.92709612e-01  2.02755628e-05  8.92590782e-01 
 2.05178499e-05  9.00064457e-01  2.05178499e-05  8.92799780e-01  2.05178499e-05  8.92647700e-01 
 2.10024241e-05  9.00065979e-01  2.10024241e-05  8.92934633e-01  2.10024241e-05  8.92811872e-01 
 2.15024241e-05  9.00067550e-01  2.15024241e-05  8.93104404e-01  2.15024241e-05  8.92954460e-01 
 2.20024241e-05  9.00069120e-01  2.20024241e-05  8.93244238e-01  2.20024241e-05  8.93119542e-01 
 2.25024241e-05  9.00070691e-01  2.25024241e-05  8.93413951e-01  2.25024241e-05  8.93265679e-01 
 2.30024241e-05  9.00072262e-01  2.30024241e-05  8.93553941e-01  2.30024241e-05  8.93427694e-01 
 2.35024241e-05  9.00073832e-01  2.35024241e-05  8.93723604e-01  2.35024241e-05  8.93576657e-01 
 2.40024241e-05  9.00075403e-01  2.40024241e-05  8.93863712e-01  2.40024241e-05  8.93736230e-01 
 2.42562120e-05  9.00076200e-01  2.42562120e-05  8.93957046e-01  2.42562120e-05  8.93811583e-01 
 2.45100000e-05  9.00076997e-01  2.45100000e-05  8.94021002e-01  2.45100000e-05  8.93891829e-01 
 2.45110000e-05  9.00077001e-01  2.45110000e-05  8.94028177e-01  2.45110000e-05  8.93893349e-01 
 2.45130000e-05  9.00077007e-01  2.45130000e-05  8.94029552e-01  2.45130000e-05  8.93894087e-01 
 2.45134965e-05  9.00077008e-01  2.45134965e-05  8.94029139e-01  2.45134965e-05  8.93894121e-01 
 2.45143655e-05  9.00077011e-01  2.45143655e-05  8.94029796e-01  2.45143655e-05  8.93894433e-01 
 2.45153275e-05  9.00077014e-01  2.45153275e-05  8.94030215e-01  2.45153275e-05  8.93894725e-01 
 2.45172515e-05  9.00077020e-01  2.45172515e-05  8.94033082e-01  2.45172515e-05  8.93895420e-01 
 2.45200000e-05  9.00077029e-01  2.45200000e-05  8.94033691e-01  2.45200000e-05  8.93895617e-01 
 2.45203848e-05  9.00077030e-01  2.45203848e-05  8.94033850e-01  2.45203848e-05  8.93895761e-01 
 2.45211544e-05  9.00077032e-01  2.45211544e-05  8.94034131e-01  2.45211544e-05  8.93896028e-01 
 2.45226937e-05  9.00077037e-01  2.45226937e-05  8.94034624e-01  2.45226937e-05  8.93896507e-01 
 2.45257721e-05  9.00077047e-01  2.45257721e-05  8.94035581e-01  2.45257721e-05  8.93897492e-01 
 2.45319291e-05  9.00077066e-01  2.45319291e-05  8.94037493e-01  2.45319291e-05  8.93899607e-01 
 2.45442430e-05  9.00077105e-01  2.45442430e-05  8.94041302e-01  2.45442430e-05  8.93903922e-01 
 2.45688707e-05  9.00077182e-01  2.45688707e-05  8.94048915e-01  2.45688707e-05  8.93912081e-01 
 2.46181263e-05  9.00077337e-01  2.46181263e-05  8.94064153e-01  2.46181263e-05  8.93927390e-01 
 2.47166374e-05  9.00077646e-01  2.47166374e-05  8.94094637e-01  2.47166374e-05  8.93957822e-01 
 2.48633187e-05  9.00078107e-01  2.48633187e-05  8.94140026e-01  2.48633187e-05  8.94003242e-01 
 2.50100000e-05  9.00078568e-01  2.50100000e-05  8.94185421e-01  2.50100000e-05  8.94048604e-01 
 2.50110000e-05  9.00078571e-01  2.50110000e-05  8.94185730e-01  2.50110000e-05  8.94048914e-01 
 2.50130000e-05  9.00078577e-01  2.50130000e-05  8.94186349e-01  2.50130000e-05  8.94049535e-01 
 2.50134965e-05  9.00078579e-01  2.50134965e-05  8.94186503e-01  2.50134965e-05  8.94049689e-01 
 2.50143655e-05  9.00078582e-01  2.50143655e-05  8.94186772e-01  2.50143655e-05  8.94049959e-01 
 2.50153275e-05  9.00078585e-01  2.50153275e-05  8.94187101e-01  2.50153275e-05  8.94050243e-01 
 2.50172515e-05  9.00078591e-01  2.50172515e-05  8.94187736e-01  2.50172515e-05  8.94050824e-01 
