 6.81292069e+05  1.59957288e+01 
 7.35642254e+05  1.53285941e+01 
 7.94328235e+05  1.46613441e+01 
 8.57695899e+05  1.39939650e+01 
 9.26118728e+05  1.33264400e+01 
 1.00000000e+06  1.26587491e+01 
 1.07977516e+06  1.19908682e+01 
 1.16591440e+06  1.13227688e+01 
 1.25892541e+06  1.06544174e+01 
 1.35935639e+06  9.98577470e+00 
 1.46779927e+06  9.31679447e+00 
 1.58489319e+06  8.64742286e+00 
 1.71132830e+06  7.97759699e+00 
 1.84784980e+06  7.30724362e+00 
 1.99526231e+06  6.63627752e+00 
 2.15443469e+06  5.96459966e+00 
 2.32630507e+06  5.29209505e+00 
 2.51188643e+06  4.61863041e+00 
 2.71227258e+06  3.94405135e+00 
 2.92864456e+06  3.26817937e+00 
 3.16227766e+06  2.59080831e+00 
 3.41454887e+06  1.91170059e+00 
 3.68694506e+06  1.23058286e+00 
 3.98107171e+06  5.47141386e-01 
 4.29866235e+06 -1.38982944e-01 
 4.64158883e+06 -8.28199962e-01 
 5.01187234e+06 -1.52097568e+00 
 5.41169527e+06 -2.21783781e+00 
 5.84341413e+06 -2.91938098e+00 
 6.30957344e+06 -3.62627148e+00 
 6.81292069e+06 -4.33925093e+00 
 7.35642254e+06 -5.05913834e+00 
 7.94328235e+06 -5.78683005e+00 
 8.57695899e+06 -6.52329640e+00 
 9.26118728e+06 -7.26957455e+00 
 1.00000000e+07 -8.02675627e+00 
 1.07977516e+07 -8.79596983e+00 
 1.16591440e+07 -9.57835513e+00 
 1.25892541e+07 -1.03750317e+01 
 1.35935639e+07 -1.11870592e+01 
 1.46779927e+07 -1.20153914e+01 
 1.58489319e+07 -1.28608244e+01 
 1.71132830e+07 -1.37239422e+01 
 1.84784980e+07 -1.46050610e+01 
 1.99526231e+07 -1.55041775e+01 
 2.15443469e+07 -1.64209238e+01 
 2.32630507e+07 -1.73545330e+01 
 2.51188643e+07 -1.83038187e+01 
 2.71227258e+07 -1.92671702e+01 
 2.92864456e+07 -2.02425637e+01 
 3.16227766e+07 -2.12275902e+01 
 3.41454887e+07 -2.22194972e+01 
 3.68694506e+07 -2.32152420e+01 
 3.98107171e+07 -2.42115527e+01 
 4.29866235e+07 -2.52049946e+01 
 4.64158883e+07 -2.61920381e+01 
 5.01187234e+07 -2.71691237e+01 
