 4.81663741e-06  9.06051841e-01  4.81663741e-06  9.05888786e-01  4.81663741e-06  1.80000000e+00  4.81663741e-06  0.00000000e+00 
 4.91663741e-06  9.06177446e-01  4.91663741e-06  9.06014372e-01  4.91663741e-06  1.80000000e+00  4.91663741e-06  0.00000000e+00 
 5.01000000e-06  9.06294712e-01  5.01000000e-06  9.06131631e-01  5.01000000e-06  1.80000000e+00  5.01000000e-06  0.00000000e+00 
 5.01100000e-06  9.06295968e-01  5.01100000e-06  9.06132887e-01  5.01100000e-06  1.62000000e+00  5.01100000e-06  0.00000000e+00 
 5.01300000e-06  9.06298480e-01  5.01300000e-06  9.06135398e-01  5.01300000e-06  1.26000000e+00  5.01300000e-06  0.00000000e+00 
 5.01349653e-06  9.06299104e-01  5.01349653e-06  9.06136022e-01  5.01349653e-06  1.17062500e+00  5.01349653e-06  0.00000000e+00 
 5.01436545e-06  9.06300195e-01  5.01436545e-06  9.06137113e-01  5.01436545e-06  1.01421875e+00  5.01436545e-06  0.00000000e+00 
 5.01532747e-06  9.06301403e-01  5.01532747e-06  9.06138262e-01  5.01532747e-06  8.41054687e-01  5.01532747e-06  0.00000000e+00 
 5.01725152e-06  9.06303820e-01  5.01725152e-06  9.06140616e-01  5.01725152e-06  4.94726562e-01  5.01725152e-06  0.00000000e+00 
 5.02000000e-06  9.06307272e-01  5.02000000e-06  9.06144180e-01  5.02000000e-06  0.00000000e+00  5.02000000e-06  0.00000000e+00 
 5.02038481e-06  9.06307755e-01  5.02038481e-06  9.06144671e-01  5.02038481e-06  0.00000000e+00  5.02038481e-06  0.00000000e+00 
 5.02115443e-06  9.06308722e-01  5.02115443e-06  9.06145651e-01  5.02115443e-06  0.00000000e+00  5.02115443e-06  0.00000000e+00 
 5.02269366e-06  9.06310655e-01  5.02269366e-06  9.06147590e-01  5.02269366e-06  0.00000000e+00  5.02269366e-06  0.00000000e+00 
 5.02577214e-06  9.06314522e-01  5.02577214e-06  9.06151350e-01  5.02577214e-06  0.00000000e+00  5.02577214e-06  0.00000000e+00 
 5.03192908e-06  9.06322255e-01  5.03192908e-06  9.06158309e-01  5.03192908e-06  0.00000000e+00  5.03192908e-06  0.00000000e+00 
 5.04424297e-06  9.06337721e-01  5.04424297e-06  9.06169921e-01  5.04424297e-06  0.00000000e+00  5.04424297e-06  0.00000000e+00 
 5.06887075e-06  9.06368654e-01  5.06887075e-06  9.06185710e-01  5.06887075e-06  0.00000000e+00  5.06887075e-06  0.00000000e+00 
 5.11812630e-06  9.06430519e-01  5.11812630e-06  9.06200324e-01  5.11812630e-06  0.00000000e+00  5.11812630e-06  0.00000000e+00 
 5.21663741e-06  9.06554246e-01  5.21663741e-06  9.06206218e-01  5.21663741e-06  0.00000000e+00  5.21663741e-06  0.00000000e+00 
 5.31663741e-06  9.06679841e-01  5.31663741e-06  9.06205539e-01  5.31663741e-06  0.00000000e+00  5.31663741e-06  0.00000000e+00 
 5.41663741e-06  9.06805433e-01  5.41663741e-06  9.06205294e-01  5.41663741e-06  0.00000000e+00  5.41663741e-06  0.00000000e+00 
 5.51663741e-06  9.06931023e-01  5.51663741e-06  9.06205135e-01  5.51663741e-06  0.00000000e+00  5.51663741e-06  0.00000000e+00 
 5.61663741e-06  9.07056610e-01  5.61663741e-06  9.06205077e-01  5.61663741e-06  0.00000000e+00  5.61663741e-06  0.00000000e+00 
 5.71663741e-06  9.07182194e-01  5.71663741e-06  9.06205118e-01  5.71663741e-06  0.00000000e+00  5.71663741e-06  0.00000000e+00 
 5.81663741e-06  9.07307775e-01  5.81663741e-06  9.06205259e-01  5.81663741e-06  0.00000000e+00  5.81663741e-06  0.00000000e+00 
